,species,decimalLongitude,decimalLatitude,country
3158,Ayenia nummularia,-57.0,-25.0,Paraguay
3159,Ayenia abutilifolia,-90.94944,18.48861,Mexico
3160,Ayenia wrightii,-102.53278,23.95056,Mexico
3161,Ayenia mollis,-102.53278,23.95056,Mexico
3162,Ayenia mexicana,-96.21083,16.93556,Mexico
3163,Ayenia palmeri,-106.21861000000001,28.966109999999997,Mexico
3164,Ayenia tomentosa,-57.0,-25.0,Paraguay
3165,Ayenia stipularis,-75.28639,4.28417,Colombia
3166,Ayenia tomentosa,-57.0,-25.0,Paraguay
3167,Ayenia pilosa,-100.31166999999999,22.43861,Mexico
3168,Ayenia tomentosa,-57.0,-25.0,Paraguay
3169,Ayenia violacea,-71.20861,18.109170000000002,Dominican Republic
3170,Ayenia violacea,-71.20861,18.109170000000002,Dominican Republic
3171,Ayenia tomentosa,-57.0,-25.0,Paraguay
3172,Ayenia angustifolia,-51.766667,-12.816667,Brazil
3173,Ayenia angustifolia,-47.466667,-15.566667,Brazil
3174,Ayenia odonellii,-64.435,-16.7261,"Bolivia, Plurinational State of"
3175,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3176,Ayenia pusilla,-74.14,-9.1839,Peru
3177,Ayenia pusilla,-74.14,-9.1839,Peru
3178,Ayenia odonellii,-64.9208,-35.3869,Argentina
3179,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3180,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3181,Ayenia magna,-72.8667,3.8811,Colombia
3182,Ayenia wygodzinskyi,-52.8731,-10.8339,Brazil
3183,Ayenia jussieui,-74.14,-9.1839,Peru
3184,Ayenia erecta,-52.8731,-10.8339,Brazil
3185,Ayenia magna,-72.8667,3.8811,Colombia
3186,Ayenia magna,-72.8667,3.8811,Colombia
3187,Ayenia jussieui,-74.14,-9.1839,Peru
3188,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3189,Ayenia krapovickasii,-64.435,-16.7261,"Bolivia, Plurinational State of"
3190,Ayenia cordifolia,-102.0,23.0,Mexico
3191,Ayenia fruticosa,-102.0,23.0,Mexico
3192,Ayenia odonellii,-58.1689,-23.2025,Paraguay
3193,Ayenia praecipua,-64.9208,-35.3869,Argentina
3194,Ayenia magna,-72.8667,3.8811,Colombia
3195,Ayenia jussieui,-74.14,-9.1839,Peru
3196,Ayenia jussieui,-74.14,-9.1839,Peru
3197,Ayenia eliae,-64.9208,-35.3869,Argentina
3198,Ayenia abutilifolia,-102.0,23.0,Mexico
3199,Ayenia blanchetiana,-52.8731,-10.8339,Brazil
3200,Ayenia magna,-72.8667,3.8811,Colombia
3201,Ayenia mansfeldiana,-52.8731,-10.8339,Brazil
3202,Ayenia odonellii,-64.435,-16.7261,"Bolivia, Plurinational State of"
3203,Ayenia bahiensis,-52.8731,-10.8339,Brazil
3204,Ayenia odonellii,-58.1689,-23.2025,Paraguay
3205,Ayenia magna,-72.8667,3.8811,Colombia
3206,Ayenia angustifolia,-74.14,-9.1839,Peru
3207,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3208,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3209,Ayenia jussieui,-74.14,-9.1839,Peru
3210,Ayenia odonellii,-64.435,-16.7261,"Bolivia, Plurinational State of"
3211,Ayenia magna,-72.8667,3.8811,Colombia
3212,Ayenia magna,-65.9119,7.0758,"Venezuela, Bolivarian Republic of"
3213,Ayenia eliae,-64.9208,-35.3869,Argentina
3214,Ayenia jussieui,-74.14,-9.1839,Peru
3215,Ayenia magna,-52.8731,-10.8339,Brazil
3216,Ayenia magna,-72.8667,3.8811,Colombia
3217,Ayenia odonellii,-64.435,-16.7261,"Bolivia, Plurinational State of"
3218,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3219,Ayenia jussieui,-74.14,-9.1839,Peru
3220,Ayenia praeclara,-52.8731,-10.8339,Brazil
3221,Ayenia praeclara,-52.8731,-10.8339,Brazil
3222,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3223,Ayenia aliculata,-78.1869,-1.4628,Ecuador
3224,Ayenia pusilla,-102.0,23.0,Mexico
3225,Ayenia abutilifolia,-102.0,23.0,Mexico
3226,Ayenia magna,-72.8667,3.8811,Colombia
3227,Ayenia praeclara,-52.8731,-10.8339,Brazil
3228,Ayenia eliae,-64.435,-16.7261,"Bolivia, Plurinational State of"
3229,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3230,Ayenia jussieui,-78.1869,-1.4628,Ecuador
3231,Ayenia praeclara,-74.14,-9.1839,Peru
3232,Ayenia tomentosa,-58.1689,-23.2025,Paraguay
3233,Ayenia magna,-65.9119,7.0758,"Venezuela, Bolivarian Republic of"
3234,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3235,Ayenia jussieui,-74.14,-9.1839,Peru
3236,Ayenia pusilla,-78.1869,-1.4628,Ecuador
3237,Ayenia pusilla,-74.14,-9.1839,Peru
3238,Ayenia blanchetiana,-52.8731,-10.8339,Brazil
3239,Ayenia luyensis,-74.14,-9.1839,Peru
3240,Ayenia jussieui,-74.14,-9.1839,Peru
3241,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3242,Ayenia abutilifolia,-89.0,20.8333,Mexico
3243,Ayenia odonellii,-64.435,-16.7261,"Bolivia, Plurinational State of"
3244,Ayenia magna,-64.435,-16.7261,"Bolivia, Plurinational State of"
3245,Ayenia bahiensis,-52.8731,-10.8339,Brazil
3246,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3247,Ayenia odonellii,-64.435,-16.7261,"Bolivia, Plurinational State of"
3248,Ayenia magna,-58.1689,-23.2025,Paraguay
3249,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3250,Ayenia praeclara,-52.8731,-10.8339,Brazil
3251,Ayenia magna,-65.9119,7.0758,"Venezuela, Bolivarian Republic of"
3252,Ayenia tomentosa,-58.1689,-23.2025,Paraguay
3253,Ayenia blanchetiana,-52.8731,-10.8339,Brazil
3254,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3255,Ayenia fruticosa,-102.0,23.0,Mexico
3256,Ayenia jussieui,-74.14,-9.1839,Peru
3257,Ayenia jussieui,-74.14,-9.1839,Peru
3258,Ayenia krapovickasii,-58.1689,-23.2025,Paraguay
3259,Ayenia odonellii,-64.9208,-35.3869,Argentina
3260,Ayenia eliae,-64.9208,-35.3869,Argentina
3261,Ayenia tomentosa,-64.9208,-35.3869,Argentina
3262,Ayenia jussieui,-74.14,-9.1839,Peru
3263,Ayenia jussieui,-74.14,-9.1839,Peru
3264,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3265,Ayenia aprica,-64.9208,-35.3869,Argentina
3266,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3267,Ayenia stipularis,-72.8667,3.8811,Colombia
3268,Ayenia fruticosa,-52.8731,-10.8339,Brazil
3269,Ayenia berlandieri,-102.0,23.0,Mexico
3270,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3271,Ayenia magna,-64.435,-16.7261,"Bolivia, Plurinational State of"
3272,Ayenia magna,-64.9208,-35.3869,Argentina
3273,Ayenia pusilla,-74.14,-9.1839,Peru
3274,Ayenia cordobensis,-64.9208,-35.3869,Argentina
3275,Ayenia jussieui,-74.14,-9.1839,Peru
3276,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3277,Ayenia tomentosa,-64.435,-16.7261,"Bolivia, Plurinational State of"
3278,Ayenia wygodzinskyi,-52.8731,-10.8339,Brazil
3279,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3280,Ayenia odonellii,-58.1689,-23.2025,Paraguay
3281,Ayenia tomentosa,-58.1689,-23.2025,Paraguay
3282,Ayenia odonellii,-58.1689,-23.2025,Paraguay
3283,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3284,Ayenia erecta,-52.8731,-10.8339,Brazil
3285,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3286,Ayenia odonellii,-64.9208,-35.3869,Argentina
3287,Ayenia fruticosa,-102.0,23.0,Mexico
3288,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3289,Ayenia wygodzinskyi,-52.8731,-10.8339,Brazil
3290,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3291,Ayenia pusilla,-102.0,23.0,Mexico
3292,Ayenia wygodzinskyi,-52.8731,-10.8339,Brazil
3293,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3294,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3295,Ayenia mansfeldiana,-64.9208,-35.3869,Argentina
3296,Ayenia praeclara,-52.8731,-10.8339,Brazil
3297,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3298,Ayenia magna,-102.0,23.0,Mexico
3299,Ayenia pusilla,-102.0,23.0,Mexico
3300,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3301,Ayenia pusilla,-78.1869,-1.4628,Ecuador
3302,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3303,Ayenia praecipua,-52.8731,-10.8339,Brazil
3304,Ayenia eliae,-64.9208,-35.3869,Argentina
3305,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3306,Ayenia odonellii,-58.1689,-23.2025,Paraguay
3307,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3308,Ayenia saligna,-72.8667,3.8811,Colombia
3309,Ayenia hirta,-52.8731,-10.8339,Brazil
3310,Ayenia aliculata,-78.1869,-1.4628,Ecuador
3311,Ayenia glabrescens,-52.8731,-10.8339,Brazil
3312,Ayenia tomentosa,-58.1689,-23.2025,Paraguay
3313,Ayenia glabrescens,-52.8731,-10.8339,Brazil
3314,Ayenia blanchetiana,-52.8731,-10.8339,Brazil
3315,Ayenia hirta,-64.435,-16.7261,"Bolivia, Plurinational State of"
3316,Ayenia praeclara,-52.8731,-10.8339,Brazil
3317,Ayenia magna,-65.9119,7.0758,"Venezuela, Bolivarian Republic of"
3318,Ayenia stipularis,-72.8667,3.8811,Colombia
3319,Ayenia odonellii,-64.9208,-35.3869,Argentina
3320,Ayenia acuminata,-72.8667,3.8811,Colombia
3321,Ayenia aprica,-64.9208,-35.3869,Argentina
3322,Ayenia magna,-64.435,-16.7261,"Bolivia, Plurinational State of"
3323,Ayenia tomentosa,-52.8731,-10.8339,Brazil
3324,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3325,Ayenia magna,-65.9119,7.0758,"Venezuela, Bolivarian Republic of"
3326,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3327,Ayenia magna,-72.8667,3.8811,Colombia
3328,Ayenia odonellii,-58.1689,-23.2025,Paraguay
3329,Ayenia peregrina,-74.14,-9.1839,Peru
3330,Ayenia angustifolia,-52.8731,-10.8339,Brazil
3331,Ayenia odonellii,-64.9208,-35.3869,Argentina
3332,Ayenia hirta,-52.8731,-10.8339,Brazil
3333,Ayenia magna,-72.8667,3.8811,Colombia
3334,Ayenia odonellii,-64.9208,-35.3869,Argentina
3335,Ayenia fasciculata,-102.0,23.0,Mexico
3336,Ayenia fasciculata,-88.76,19.9,Mexico
3337,Ayenia tomentosa,-63.333330000000004,-17.66666,"Bolivia, Plurinational State of"
3338,Ayenia tomentosa,-63.2,-17.74166,"Bolivia, Plurinational State of"
3339,Ayenia tomentosa,-63.2,-17.74166,"Bolivia, Plurinational State of"
3340,Ayenia abutilifolia,-88.11,20.97,Mexico
3341,Ayenia ardua,-88.9425,21.157778,Mexico
3342,Ayenia ardua,-88.607222,21.265556,Mexico
3343,Ayenia ardua,-89.016667,20.933332999999998,Mexico
3344,Ayenia tomentosa,-55.41666,-24.08333,Paraguay
3345,Ayenia glabra,-104.43333,22.33333,Mexico
3346,Ayenia glabra,-104.46666,22.3,Mexico
3347,Ayenia krapovickasii,-59.75,-18.33333,"Bolivia, Plurinational State of"
3348,Ayenia magna,-73.8894,11.1177,Colombia
3349,Ayenia jaliscana,-104.251389,24.030556,Mexico
3350,Ayenia pusilla,-97.470833,18.305,Mexico
3351,Ayenia aprica,-58.5,-27.33,Argentina
3352,Ayenia krapovickasii,-59.77,-18.33,"Bolivia, Plurinational State of"
3353,Ayenia mansfeldiana,-57.87,-29.04,Argentina
3354,Ayenia eliae,-61.29,-24.07,Argentina
3355,Ayenia krapovickasii,-57.25,-25.13,Paraguay
3356,Ayenia eliae,-62.11,-23.82,Argentina
3357,Ayenia krapovickasii,-58.43,-16.35,"Bolivia, Plurinational State of"
3358,Ayenia cordobensis,-63.81,-30.27,Argentina
3359,Ayenia eliae,-64.78,-27.47,Argentina
3360,Ayenia krapovickasii,-59.77,-18.33,"Bolivia, Plurinational State of"
3361,Ayenia nummularia,-56.23,-28.21,Argentina
3362,Ayenia krapovickasii,-61.68,-15.73,"Bolivia, Plurinational State of"
3363,Ayenia odonellii,-58.5,-27.33,Argentina
3364,Ayenia cordobensis,-65.39,-28.42,Argentina
3365,Ayenia lingulata,-66.04,-26.46,Argentina
3366,Ayenia krapovickasii,-56.86,-22.88,Paraguay
3367,Ayenia krapovickasii,-58.43,-16.35,"Bolivia, Plurinational State of"
3368,Ayenia eliae,-62.11,-23.82,Argentina
3369,Ayenia eliae,-61.29,-24.07,Argentina
3370,Ayenia krapovickasii,-61.0,-16.6,"Bolivia, Plurinational State of"
3371,Ayenia krapovickasii,-62.84,-17.64,"Bolivia, Plurinational State of"
3372,Ayenia krapovickasii,-60.78,-17.78,"Bolivia, Plurinational State of"
3373,Ayenia nummularia,-56.23,-28.21,Argentina
3374,Ayenia odonellii,-58.58,-28.19,Argentina
3375,Ayenia odonellii,-57.87,-29.04,Argentina
3376,Ayenia mansfeldiana,-57.87,-29.04,Argentina
3377,Ayenia nummularia,-56.23,-28.21,Argentina
3378,Ayenia odonellii,-58.18,-27.99,Argentina
3379,Ayenia krapovickasii,-62.2,-16.48,"Bolivia, Plurinational State of"
3380,Ayenia odonellii,-58.68,-27.84,Argentina
3381,Ayenia tomentosa,-57.06,-23.04,Paraguay
3382,Ayenia odonellii,-62.11,-23.82,Argentina
3383,Ayenia odonellii,-58.5,-27.33,Argentina
3384,Ayenia odonellii,-58.67,-29.28,Argentina
3385,Ayenia odonellii,-58.68,-28.73,Argentina
3386,Ayenia odonellii,-58.77,-27.5,Argentina
3387,Ayenia acalyphifolia,-64.12,-26.25,Argentina
3388,Ayenia odonellii,-58.93,-28.96,Argentina
3389,Ayenia eliae,-63.65,-22.67,Argentina
3390,Ayenia eliae,-62.79,-23.45,Argentina
3391,Ayenia eliae,-64.71,-25.9,Argentina
3392,Ayenia eliae,-62.79,-23.45,Argentina
3393,Ayenia cordobensis,-64.26,-31.65,Argentina
3394,Ayenia eliae,-62.79,-23.45,Argentina
3395,Ayenia eliae,-62.11,-23.82,Argentina
3396,Ayenia mansfeldiana,-58.05,-28.75,Argentina
3397,Ayenia aprica,-57.03,-25.55,Paraguay
3398,Ayenia eliae,-64.22,-23.37,Argentina
3399,Ayenia eliae,-61.29,-24.07,Argentina
3400,Ayenia eliae,-62.79,-23.45,Argentina
3401,Ayenia eliae,-62.79,-23.45,Argentina
3402,Ayenia krapovickasii,-63.08,-20.9,"Bolivia, Plurinational State of"
3403,Ayenia eliae,-63.1,-20.72,"Bolivia, Plurinational State of"
3404,Ayenia eliae,-63.07,-20.75,"Bolivia, Plurinational State of"
3405,Ayenia eliae,-63.13,-20.57,"Bolivia, Plurinational State of"
3406,Ayenia acalyphifolia,-62.42,-20.43,"Bolivia, Plurinational State of"
3407,Ayenia mansfeldiana,-56.23,-28.21,Argentina
3408,Ayenia krapovickasii,-61.7,-19.63,Paraguay
3409,Ayenia odonellii,-64.96,-18.0,"Bolivia, Plurinational State of"
3410,Ayenia odonellii,-63.4,-21.61,"Bolivia, Plurinational State of"
3411,Ayenia aprica,-57.46,-27.8,Argentina
3412,Ayenia aprica,-57.31,-29.55,Argentina
3413,Ayenia acalyphifolia,-64.83,-26.51,Argentina
3414,Ayenia acalyphifolia,-61.83,-20.83,Paraguay
3415,Ayenia acalyphifolia,-63.23,-18.63,"Bolivia, Plurinational State of"
3416,Ayenia aprica,-58.93,-28.46,Argentina
3417,Ayenia aprica,-57.31,-29.55,Argentina
3418,Ayenia aprica,-57.31,-29.55,Argentina
3419,Ayenia aprica,-58.93,-28.46,Argentina
3420,Ayenia aprica,-58.16,-30.71,Argentina
3421,Ayenia aprica,-58.03,-28.36,Argentina
3422,Ayenia aprica,-58.5,-27.33,Argentina
3423,Ayenia aprica,-57.31,-29.55,Argentina
3424,Ayenia aprica,-57.16,-27.38,Paraguay
3425,Ayenia acalyphifolia,-60.25,-20.43,Paraguay
3426,Ayenia eliae,-63.65,-22.67,Argentina
3427,Ayenia aprica,-58.5,-27.33,Argentina
3428,Ayenia aprica,-57.31,-29.55,Argentina
3429,Ayenia aprica,-57.31,-29.55,Argentina
3430,Ayenia aprica,-57.31,-29.55,Argentina
3431,Ayenia aprica,-55.59,-27.44,Argentina
3432,Ayenia aprica,-56.73,-27.72,Argentina
3433,Ayenia cordobensis,-66.53,-32.18,Argentina
3434,Ayenia cordobensis,-66.53,-32.18,Argentina
3435,Ayenia aprica,-58.5,-27.33,Argentina
3436,Ayenia eliae,-58.47,-37.06,Argentina
3437,Ayenia eliae,-66.53,-32.18,Argentina
3438,Ayenia eliae,-63.38,-23.25,Argentina
3439,Ayenia eliae,-64.22,-23.37,Argentina
3440,Ayenia cordobensis,-62.33,-28.6,Argentina
3441,Ayenia eliae,-63.45,-20.28,"Bolivia, Plurinational State of"
3442,Ayenia aprica,-56.05,-22.43,Paraguay
3443,Ayenia aprica,-56.73,-27.72,Argentina
3444,Ayenia cordobensis,-64.62,-32.18,Argentina
3445,Ayenia eliae,-63.65,-22.67,Argentina
3446,Ayenia aprica,-55.59,-27.44,Argentina
3447,Ayenia eliae,-60.78,-17.78,"Bolivia, Plurinational State of"
3448,Ayenia eliae,-61.92,-20.83,Paraguay
3449,Ayenia eliae,-63.67,-19.75,"Bolivia, Plurinational State of"
3450,Ayenia eliae,-60.75,-20.0,Paraguay
3451,Ayenia eliae,-63.15,-20.75,"Bolivia, Plurinational State of"
3452,Ayenia eliae,-63.6,-19.78,"Bolivia, Plurinational State of"
3453,Ayenia cordobensis,-66.28,-30.54,Argentina
3454,Ayenia eliae,-61.96,-20.68,Paraguay
3455,Ayenia eliae,-62.08,-20.63,Paraguay
3456,Ayenia mansfeldiana,-57.87,-29.04,Argentina
3457,Ayenia krapovickasii,-60.78,-17.78,"Bolivia, Plurinational State of"
3458,Ayenia eliae,-63.83,-24.81,Argentina
3459,Ayenia eliae,-61.22,-19.7,Paraguay
3460,Ayenia eliae,-61.84,-20.9,Paraguay
3461,Ayenia eliae,-61.32,-25.15,Argentina
3462,Ayenia mansfeldiana,-57.31,-29.55,Argentina
3463,Ayenia mansfeldiana,-57.86,-30.22,Argentina
3464,Ayenia mansfeldiana,-57.83,-28.78,Argentina
3465,Ayenia eliae,-59.55,-22.8,Paraguay
3466,Ayenia mansfeldiana,-56.95,-28.76,Argentina
3467,Ayenia mansfeldiana,-56.73,-27.72,Argentina
3468,Ayenia mansfeldiana,-56.95,-28.76,Argentina
3469,Ayenia mansfeldiana,-56.23,-28.21,Argentina
3470,Ayenia mansfeldiana,-56.92,-29.1,Argentina
3471,Ayenia mansfeldiana,-56.95,-28.76,Argentina
3472,Ayenia mansfeldiana,-57.62,-27.45,Argentina
3473,Ayenia mansfeldiana,-57.87,-29.04,Argentina
3474,Ayenia mansfeldiana,-57.87,-29.04,Argentina
3475,Ayenia eliae,-59.67,-22.47,Paraguay
3476,Ayenia krapovickasii,-57.27,-25.3,Paraguay
3477,Ayenia cordobensis,-65.39,-28.42,Argentina
3478,Ayenia mansfeldiana,-55.78,-28.35,Argentina
3479,Ayenia mansfeldiana,-58.93,-28.46,Argentina
3480,Ayenia eliae,-59.77,-22.53,Paraguay
3481,Ayenia mansfeldiana,-58.93,-28.46,Argentina
3482,Ayenia eliae,-60.75,-20.0,Paraguay
3483,Ayenia krapovickasii,-60.25,-20.43,Paraguay
3484,Ayenia mansfeldiana,-58.93,-28.46,Argentina
3485,Ayenia mansfeldiana,-57.86,-30.22,Argentina
3486,Ayenia eliae,-64.78,-27.47,Argentina
3487,Ayenia mansfeldiana,-56.23,-28.21,Argentina
3488,Ayenia mansfeldiana,-57.31,-29.55,Argentina
3489,Ayenia mansfeldiana,-56.23,-28.21,Argentina
3490,Ayenia eliae,-62.11,-23.82,Argentina
3491,Ayenia krapovickasii,-61.32,-19.7,Paraguay
3492,Ayenia mansfeldiana,-58.37,-29.64,Argentina
3493,Ayenia odonellii,-58.77,-27.5,Argentina
3494,Ayenia odonellii,-59.33,-30.33,Argentina
3495,Ayenia mansfeldiana,-58.37,-29.64,Argentina
3496,Ayenia mansfeldiana,-58.37,-29.64,Argentina
3497,Ayenia eliae,-62.79,-23.45,Argentina
3498,Ayenia mansfeldiana,-56.95,-28.76,Argentina
3499,Ayenia odonellii,-58.93,-28.96,Argentina
3500,Ayenia mansfeldiana,-57.87,-29.04,Argentina
3501,Ayenia mansfeldiana,-57.87,-29.04,Argentina
3502,Ayenia odonellii,-58.85,-27.48,Argentina
3503,Ayenia mansfeldiana,-56.23,-28.21,Argentina
3504,Ayenia mansfeldiana,-56.23,-28.21,Argentina
3505,Ayenia odonellii,-58.93,-28.96,Argentina
3506,Ayenia praecipua,-56.73,-27.72,Argentina
3507,Ayenia odonellii,-59.28,-29.98,Argentina
3508,Ayenia praecipua,-56.73,-27.72,Argentina
3509,Ayenia praecipua,-55.34,-27.16,Argentina
3510,Ayenia mansfeldiana,-58.93,-28.46,Argentina
3511,Ayenia odonellii,-58.77,-27.5,Argentina
3512,Ayenia odonellii,-58.68,-28.73,Argentina
3513,Ayenia odonellii,-58.77,-27.5,Argentina
3514,Ayenia odonellii,-58.77,-27.5,Argentina
3515,Ayenia mansfeldiana,-57.87,-29.04,Argentina
3516,Ayenia odonellii,-58.07,-27.31,Argentina
3517,Ayenia odonellii,-59.28,-29.98,Argentina
3518,Ayenia odonellii,-58.5,-27.33,Argentina
3519,Ayenia mansfeldiana,-56.23,-28.21,Argentina
3520,Ayenia odonellii,-57.87,-29.04,Argentina
3521,Ayenia tomentosa,-62.5,-16.35,"Bolivia, Plurinational State of"
3522,Ayenia eliae,-64.78,-27.47,Argentina
3523,Ayenia eliae,-64.78,-27.47,Argentina
3524,Ayenia eliae,-64.78,-27.47,Argentina
3525,Ayenia mansfeldiana,-55.57,-27.6,Argentina
3526,Ayenia praecipua,-55.48,-27.27,Argentina
3527,Ayenia aprica,-57.83,-27.71,Argentina
3528,Ayenia krapovickasii,-57.12,-25.42,Paraguay
3529,Ayenia fasciculata,-88.753889,19.876667,Mexico
3530,Ayenia angustifolia,-46.009444,-17.009722,Brazil
3531,Ayenia compacta,-113.31956303323645,36.10599428875546,United States of America
3532,Ayenia erecta,-55.0,-10.0,Brazil
3533,Ayenia erecta,-55.0,-10.0,Brazil
3534,Ayenia tomentosa,-55.0,-10.0,Brazil
3535,Ayenia magna,-72.0,4.0,Colombia
3536,Ayenia erecta,-55.0,-10.0,Brazil
3537,Ayenia erecta,-55.0,-10.0,Brazil
3538,Ayenia erecta,-55.0,-10.0,Brazil
3539,Ayenia erecta,-55.0,-10.0,Brazil
3540,Ayenia erecta,-55.0,-10.0,Brazil
3541,Ayenia erecta,-55.0,-10.0,Brazil
3542,Ayenia magna,-73.88942,11.117704,Colombia
3543,Ayenia glabra,-104.517222,22.251389,Mexico
3544,Ayenia glabra,-104.517222,22.251389,Mexico
3545,Ayenia pusilla,-95.94168643865787,16.659093085524432,Mexico
3546,Ayenia glabra,-104.466667,22.3,Mexico
3547,Ayenia ovata,-98.087222,18.236389000000003,Mexico
3548,Ayenia glabra,-106.096944,23.190832999999998,Mexico
3549,Ayenia mexicana,-96.964167,17.706389,Mexico
3550,Ayenia hirta,-39.039072,-15.159747,Brazil
3551,Ayenia fasciculata,-88.77,20.620832999999998,Mexico
3552,Ayenia mansfeldiana,-58.93444399999999,-28.458610999999998,Argentina
3553,Ayenia mansfeldiana,-56.228056,-28.208056,Argentina
3554,Ayenia mansfeldiana,-56.946389,-28.759444000000002,Argentina
3555,Ayenia micrantha,-94.9422,16.5995,Mexico
3556,Ayenia compacta,-116.43278000000001,33.28083,United States of America
3557,Ayenia eliae,-60.5,-24.63,Argentina
3558,Ayenia eliae,-60.5,-24.57,Argentina
3559,Ayenia eliae,-61.82,-24.73,Argentina
3560,Ayenia eliae,-61.52,-25.02,Argentina
3561,Ayenia krapovickasii,-61.77,-19.7,Paraguay
